frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 11:36:48.578349000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8661.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a0aa5b36a0000000001030307,0,0.0,35646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 22:16:44.517640000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,17941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fingerprinting
 2021 23:23:16.850464000 ,49.73.59.172,192.168.0.128,0,0.0,0.0,0,39782.0,37397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_ICMP
 2021 11:35:38.182139000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,74.0,3532339741.0,59251.0,0.0,0.0,0.0,0.0,55110.0,16.0,1.0,0.0,0101080a1dd501130aa49f96,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
38.21.228.64,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7082.0,0.0,1016358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 20:06:21.907347000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,303.0,3566899757.0,47406.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080ae80b3fbb7b802cb0,0,261.0,51178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 19:56:21.571362000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603705.0,2372228386.0,19907.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,0,42e427837ff97f78b65e9d5011ec122ad9066cea0430531bfb41974ca02e4c0a65dcf7e95c8b8e41ae792b8d6350fbbbf2096cecf0decb34d81451415aee8e00167aa3d50cd70cdea6ebe61178a172bc79babe79e846caf469bd920282f28a95e1d1146f5f5cbe45b6565428cd401fd76bdef92cbb6c1d4f662c3fb5b7b950f678a415057122724da819716a9b9f76b8cda9462cdaed1cdb125755315cfdb96e74b981046af4d91f1134d4c2dd89b66c7a7e265984c824f89e8f046d95e4d2fb475c82490f60cfc964b8d8559495916c2739b1e38386079fe3277b6d665e1de1362d6983c062dec16ddea79ea5b03822afc3ee82cf4c3261bd425ebb9aeddd4c6cd5a045c53d4c3715d048c321cabdcf77e3a7a8482833b694537cd284e89f8ea37096c5198167e62429f48c45a39ff14c44be06a11ff2f80c713ae2055b4bcc7612bf3193b2d774c71cd2e17bc35642313e72f6b5a2a7997e8fca87749b8386d85b3e13c0b02c3221bcce6c5a1621c3d00b0251fb65bbe6e6454a91cd957671ca54625d4f81c592c9269c159ac765da219cdb80d45aedf4bf9e8a619441949779ab04c68af84957065efc662d22e314e024fa20a2445cfc4716c50f2952a8781ba23e5f1829cc1ba7880dfc3d6d02030385637424763a94132c3e2ac09ccb3fde1d9c4c89766ea9ac95276511c469e19d6ad1513b4b5b29f88ffddb213f9bbaa9f6c3a9562ee00d365bd925511ed120ff0a6dbad7b8819d2de3e38a396dcb68ba271436150d771e035894d8eee80266c8be21e8469bc5b58518210dc6a778a470ab909f810f9fba01f7ed800aef262ec47e75a29c4792791d71613a29d0abd2e1516a4034b9e08f9dad189002b113c25f5cb76f6ba2f57121719447ee84f8cb8c78c5c9a0993fe841e36eb01b2a3ab4486e3bcca0d2b0d67d109fe09f2113ff557b55840b70ee8a2597efd07aa949db73a0d31d1a2797c0ea21211dd9e6db20570c2531d7a55c92be56c67e99cb9293faa4d3b85a7bacb3af0dfb83a69ffe50f858c642bba3fefada596e08733e474edcb4afd110acddc8c4bed22771ef5d406de036e52db5f4117c6cc4edd3cb1d496593c75c0eeaf4ec448afb2575b088e2f11a1b72027a421fe9743c16ea50c55308d4cb0ab0d3d3c46c5e5cf9ac1860e313a621feecd766fc193b7d37ec0cc30b7619aafa43332c76577fce730a41bbafd8dd52e4c9cc26f0b36d7e74809c6b55f5699cd8f871794f4176c30ef9089a059b35db0e141008229ac0e38f07e33b67ab63a751af865c3d21438cf00f805e244f564fab35ebab0fd7ce9cbdbc38290f2dbc70612b47e840d444975c0b641e435a6496b66ef82473608f1ae36ea6aa8df4249171f29a097fd56625b140158020901bfd3481df0a313dc2d910b7e6808eae3633e4e7300ffc24393c9482f98cf1d59ced1c321a17ea4c01c546f49ed403aacbd5ee184e995fc8c39334d38515e251157d997f7577b223c27882bbbd640612ec5925099692ac54e66c6ac5a6faf6ec1bb387a6710f406350e1d20929d8780088178867e155cc03c7187cef4d523e2b7bc60967b05f000c261ffb776d0fb44971f035cb90c7b2975ce1b8cb429f72e9b8cc67ee2a5fe9f865dde3f8d456ca706573ccb7553b8e1ba9e7766aafcbc7609b51c84bcc68fd4ed1f3a7830b06a04b199c72c813e868a4151352ec78e0cad09eb094bc312cec6d2ca79ec177b157aee8d7d3cac88dfa26a53fc55172a7d4f9aa0120a7bcebd8422cfd37a6f61e2140367ea5e084ea684935084627883d0932592e440b27b3f721cf6af1f41db50d44ab806be109ead39e41bc3caa4bb23b8dee358f4db8df17c9461ace34ec1ec1ac54462f3fb09970184e2cb33894e0494f1f8e4ca40585daad9d4273947116d169581009bc3631f21f8af96fcd5a1ca96bd81d7c03a97bc8f8db4e15524a4f7923f53eab397260b1a1a855019fcc03a4ef70d643ae71caf50d821dd5480eb5b509655848b01c59a536f9d6f6d928c9f6,162034924.0,5900.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 21:35:47.325624000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,478.0,4005827023.0,48162.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9b1ed7b79eac6a54,0,334.0,37780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 16:54:13.859570000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311640342.0,1311640342.0,32553.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,4428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 21:41:44.795978000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,418.0,2182743321.0,17953.0,0.0,0.0,0.0,0.0,43698.0,16.0,1.0,0.0,0101080a9eb1dec59b244bdc,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MITM
 2021 00:07:16.615916000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084769.0,2398999161.0,35137.0,0.0,0.0,0.0,0.0,47924.0,16.0,1.0,0.0,0101080a8ed0edeac5f3d198,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 19:07:52.669713000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42809.0,2371667490.0,43436.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,0,061ed773336c19db99164a784b3930fd67287760042e4b07ae5f32a7667ff7e6a25a25d7f8235da0538f2f6e95a8a6acd25820234fc47e117cb15a7d583b95aa85ddbda1d88e8e5659eb9616598cd3a9ab96d056815b9467969ed9a688aa79c334a35018f8c3420ff63de825d2f7c52fca925541e1a498ef8dbd961134eb2a855a93b6dae611fb52a7000bc26b4d72526114fc9ed43cb779b6f5b379e281c1745758c867c2e76c90f66082a9efc04a22e251ca2f2b31cde0f87a3bf83925bd1a0e5987c0adf115d764480ecd164cf8e4f360c8a376eb2294b6c66906ce5e2e2610b1cba383d2f8942708827cc5ec95c8659fb50f6d8574251e7b6e9048a86c26b34797c3100bfe5bbe4d5c55b005f269c88b44a9bc797b567d57b2caca725cbc239fc37f165d2f907d567a7c6b1380db63087aaec8e5bf9d0c1891b4726c74eeab3523754498522135c23be7bbfb6991823c80a75f0651e32244e624235962ef08ef9ad01150edf624a92abb524f34b9f33b2743b0123fc9e9ab8a96c4646743b5be04fe57013b313eb11cb92352b45c920ccc7469aae5c5ee664bce2e2a5bc5b6df29d6d00678d9919f48a7ae281317cf8ba2343dc1944f6e70aac4a1bd724853d1b4f0d06d0d6b7c7468c939ca2706a149e75cbb2ad17e720367df601b22dbbf561ea8c93bf07a804dfc7792109ee32606a8e0ce9a5e01fa95983985e93596b52a89a30cb295e99f580845a8baccb8dc230666caf1b1a17d0a873dfa0d76f9c0f26ca6e191eea02115b7957aca7eebe43420deee9b02fa545dd53075eb7e056d477053b9d16ee600ecd7819abe5eda81f3a69d679b3ed693288e921b8446398067aeeace37a5da1db4b846592455e84c439ae9b901fb1a5c98f20c159e5db2547cf2118389306d86205bc584f56aaa622b8ddae90269fb0c17f0a62865eb41512c57fa5b84eb9a4f4f16d8c06c7928e56b423e6ebcfb9685cf1aaea3c82beccb7970b88e31e49473a2a9ae9513116ba26224b5ad2f78dffed9969819c13ad7ce945528ad414ecb5839901010030fd155869eb97d6955b7b88eef2e05b3263fb14e2454618e08b1f7bae81866a33c3fc3a2a0284c7a5c8b42d1176343bbc65f8b72ac7bc59667d655e487be4629bd1ce9607041e7a690138ceddfb22516cb3f9b3815e0f97ae8091ec8ca7d06d7fed26df9eae2d50a8ededb636622c5afbe071c32e7ee0e08331c632e11cfca17d725ee08a42693b6c779475ebbd3b912d45fb8c1476ddb6c7bebb476f863646c40cd409cdcdea6cc5213be87791ee0c8a6122c746182b7cd205065fdb7230c57f0923cd7b2e539651bbe9b3888bfc88a5a80c002e951e60c16c725f47225e04c5b0a65f59a495aea46ebd1309f97174101688ab522940e0c1b6c1e3c16b60385c56ff80eeb5c7e82f2df2ca2607f707dc69081d079614772e15a89453ca201b1bff382311da9ed088918c5fcae309ed4f0fa280721ad641180a104bcc11a3ccd835b7dfce5201fb14ddab7647611035168f726a16b56b38427d6a5177b2058ab5da7c093ea8f2e852311a64690015416504a2dd65d2e0e4124c44ab99b754e325f6bb9154681160be1b6e7f52a918d296cbf46d33127cc5080a45190b92ff2789e203f55fb1713b7fab213ee27875479bef66b9bc0287182fcb4db1b736a646455a21579a1eb13a7cf6fb07e9a945d67f4dc4ceedf55b243f250c834f7f9343c0b29e1dbb8f655771da65a370eddfcc39a7d2a57182a6562e97e9a0c9247078f7a4cf85a2602a55c889331acedafaa57a6be5048b8dbfe512e2e8b96339f4c5f7d006475006260d341dd066edb7428b56e802543d8a1b8e80d674262d30977de0685b9a885f28d05004f8c9e7a3f022bb7c6edd4be7676f9af5dc4821fb24091d76f23fc30555c52bc60d48c7fcee41751acb3056f5d7a03ce7f2018c560abe260b170378a48eff222b7f37f0a4f39388eb2f8fd869cccec189d37af49ef3aaec491d66a5f299fba94bf6ae69944865ac6b3,10770406.0,5900.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 19:06:02.402713000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,4101950725.0,8302.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a9a95be329e2350fa,0,1.0,60412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 22:27:35.337732000 ,0,0,192.168.0.170,2.0,6.0,192.168.0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fingerprinting
 2021 19:05:54.527099000 ,25.173.192.2,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124139727.0,2124139727.0,26366.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,120.0,0.0,585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858,0.0,52955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 22:19:32.136136000 ,0,0,192.168.0.128,1.0,6.0,192.168.0.170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fingerprinting
 2021 18:34:58.330522000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,23972.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080ae7b78e3c0000000001030307,0,0.0,58704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 19:02:40.125959000 ,132.18.133.225,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342690457.0,1342690457.0,52581.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,120.0,0.0,585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858,0.0,62197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 15:16:26.348923000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1062044230.0,22692.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,59.0,62083.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 11:37:52.954054000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,3321480091.0,36141.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,29.0,0101080a0aa6aedd1dd70e9c,582d31707236764c7a375159736d6b594c776442673857753a20300d0a,279.0,35440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 19:35:34.148926000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354394.0,2371979075.0,39110.0,0.0,0.0,0.0,0.0,60944.0,24.0,1.0,1440.0,0,0b68495fba28b4a274c446f00ee4d0ab84089622539dbeffaa41dd0a558b61d25cb1c9b591f88cf786c7ed007064af323d376b453fd5cea7d73b2cf157af60a5fa06e034757d20315a859601a605df8d079514287bbf23183cb8029c95a1f65697613910a7259cdd66c27ac28e34db01dff1242e38328bf243311e03f204bc7c8bf47f4574b8573d1187762accb06add1bdd4fa71b9c58b4a00c17b1d63b9c3e99871dc27649e6bf3232d5d2dd56880fc90293eba709e4ce7b4be2d5c08fd93a74c9526edffa1dc9caaf74c01f7c009aba346734ff819063270cceba592fea54e70694b84cd842e56e12fa0bbbb9b440d320eba7fe85b2be49a1d887a7c76e0fe02dcc805d0726e4fb6bcb488ff12e327b10ede46b50bc020e09c92d02b614d02436de4eba0e2381cfe7a05265e450726ff9ee53f1d8f7e8102c9cc4970e823d20339b02cd2105fd1d1ba71d0b21a713c461719c1a0b348afe6573595e685e55f5060afe4c16f9674f164b5bcd50bb9bf0a89ccc74aee9ddb7c21d3feb97173284e95663f67540ee68878145b547b2b4f771a093e26b2779de1f7c95a5bec6db790f797f53fa80c5588597357ac4b5e720f92fb0fcfd8d2c8ff43d7d90d7b3230427af8c3f04fb2720d0695e27b9c263006d29f94bffe1b9c6575af237d13ab4b3531a1686fd4b50e8aa1ff0f76720aa14f62cd9cfe09a33fb920449ae03dc1688cd9a98fb27c65e55d12d34510fdc4de1a4fb0b820ff9799e958fb23692f426337de3c82bac1c9aac81cce2112f93b2cdf8e9f618fe1c490bd7a8a1ce7626f36214405e28e4f63dba9a2097af9820060defd0419fbe0aefab7f62683ff17c05ed5067892cc5dcc6137fa558084a2a26eb6ad43a14c53571ae43f5f7e31086732550c550e859ca51cee3b8a551475a4edbd7d4773267486cd9e36a2538a6e2aab5f19f482f6e2ccc2b379c67f8e2ffdf6df9c1b892213b8458ed7445b71f6785defd763e08fe65da42f2a1ed65dd4597cd0a1168ebaa92379ce7bfee795d6118071798fd6e2d687f8e1c6beaa3a0af418f32e72377d3938f527b5056b9c9bddcb3af232e1340952f8435260c6080a05fb884054ed3702b9bf6cc393be33ac9aa8fae08dd6fbed25ef7225b69aff6e58578174bab88659a9418ea34e6b2b888a9fc8b371770bfde385854a8490cab65e1bfd12214625b5a5b5b666d0949aa1831c26bff148c354c777948a628a782c9a9f96efbaeff9f591f989277569f4dd226d49131caba13c203ce0e5b325f2b52eb508c7f915056a28e0b78722f5fe62bf573ebd5d32d2ead1427795a8b30e9028c10ad0dec8e50149505cb4880a071ba85724d677f1dcbb8e1d47638031501ab9dcd4720ab956f65defe923f25d49bab9bbd6e5e39c74267f4ebc288eab5b3ad3def90b90fdf5c3216a470b0d99d4d30c6997f52dec4b52f86cf7e4d9ff5e00c8f361b68e41698606a25e5efe4ce10b3a62033984b8b81d076d70fff558116434f614165e9ad2bc0f030e9fec53cb00de39defe8727f66480a1140d1b1d75e25aeb8c20f06bb2c4500633e0571d06d393bcb71e06d1c65e9b1ad9f2b5e4d3a66348828318f136e7353ff2367ecfce76acdb7685c57c599a263ddef45a48ed26dc7c587adba5c957100482e4f70c70d4a426da7e75b02b4b39de0afd6cb871f562c0acee136d540c68568ecf5dac3c8da48a8714b0cc7f21f40c20424a05388b234947a55a9d670022a19918c239443b137b655133354e7190fa572f95fdcbc49e8edeec9ecc9ab4366adad51b6df7429d46327e3b5d6768499a1fe6299c480950d65818eb2a2e449f79f6228fad41b56c2b70d62554da2775a20068e48dee6d426625bf5a67431a4cf56f88acaef1d991466493f8562b6cf39c5f5cee0560e0da61274f81e31fcb15187fefee7224c1ae821c237e2783cee77e5289b610a2ea6054f5c22c08717ea593cbf15119fb185c5ca98c2786aabe6e5228c5c014ffd98815c66f850ae579050ce53b6513a038e08,93949201.0,5900.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,MITM
 2021 16:19:23.245998000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33360.0,0.0,1.0,0.0,0.0,62855.0,4.0,0.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 20:57:26.074337000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2213215181.0,12347.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,384.0,0101080a2b92dceb3dfcebe5,5fe10d471029c716e5e548b9de61f4603b657e1b5fe10d465fe10c2f5fe10d470c2e8984a4421bad055977485f4c5bf542cea82860daa78191d4b823cc1595365574e8c560894c89fd787f138852964bc17008c52341588836711dec6f88b7ef9cb9f4d3fee179d0c144e585700e3c4c28f01ef0502e87a52c110da57c83c42161b1839f0bfd8865e1ca020b5001a97b270b3856b5db63b2ca395ae46075064c30404e4d3d203cd43ed484513cb9c6d6884c45534aaed719da3801bbf84d4922b476bb64795cae7689f8795536dcd6b839b7a814f7c80a04d763a501898c9003e1dbf5ad4cdd1c45e57b35fa769f335a9804297981769e65689392eb0170bdf7893164539b1af2c60d46a4c395e45a4e73c70c1df77ea741676794a791a8eb63b3f2550cdbd6e5c6ca1ebe2595a89d359b78e3127b53012f6e8c94946ef5b82c63dc73680d238581223dff092970d3a8208c1a858651911c2e1246d4e39961364ae3d68c28b921b134d4c7cf0813a9e23d67f250fdcdd4013c5393844e987731,2009809.0,60210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 22:15:14.613957000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,1220.0,0.0,76514613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Fingerprinting
